Part Number,Collection,Color,Action,Details,Result
CUSH270C-CB,CUSH270C,Canvas Air Blue,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-BK,CUSH270C,Canvas Black,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-CA,CUSH270C,Canvas Canvas,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-CG,CUSH270C,Canvas Granite,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-AB,CUSH270C,Canvas Antique Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-HE,CUSH270C,Canvas Heather Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-JR,CUSH270C,Canvas Jockey Red,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-OC,CUSH270C,Cast Ocean,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-BR,CUSH270C,Cast Breeze,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-CN,CUSH270C,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-CS,CUSH270C,Canvas Spa,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-CV,CUSH270C,Canvas Navy,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-AS,CUSH270C,Cast Ash,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-CH,CUSH270C,Cast Horizon,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-CT,CUSH270C,Canvas Tangerine,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-SH,CUSH270C,Cast Shale,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-SC,CUSH270C,Spectrum Cilantro,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-SI,CUSH270C,Spectrum Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-SM,CUSH270C,Spectrum Mushroom,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-SD,CUSH270C,Spectrum Dove,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-AB,CUSH271C,Canvas Antique Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CB,CUSH271C,Canvas Air Blue,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-CD,CUSH270C,Spectrum Denim,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-BK,CUSH271C,Canvas Black,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CA,CUSH271C,Canvas Canvas,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CFN,CUSH271C,Canvas Fern,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CG,CUSH271C,Canvas Granite,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-HE,CUSH271C,Canvas Heather Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-JR,CUSH271C,Canvas Jockey Red,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CV,CUSH271C,Canvas Navy,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CN,CUSH271C,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CSS,CUSH271C,Canvas Seasalt,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CT,CUSH271C,Canvas Tangerine,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CS,CUSH271C,Canvas Spa,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-AS,CUSH271C,Cast Ash,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-BR,CUSH271C,Cast Breeze,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CH,CUSH271C,Cast Horizon,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-OC,CUSH271C,Cast Ocean,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SV,CUSH271C,Cast Silver,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-MBB,CUSH271C,Mira Bluebell,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SH,CUSH271C,Cast Shale,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-MSS,CUSH271C,Mira Sunshine,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-PMU,CUSH271C,Play Mushroom,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SAA,CUSH271C,Sail Away Aloe,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SAD,CUSH271C,Sail Away Denim,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SAS,CUSH271C,Sail Away Sunflower,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SAJ,CUSH271C,Sail Away Java,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SSG,CUSH271C,Solana Seagull,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CD,CUSH271C,Spectrum Denim,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SC,CUSH271C,Spectrum Cilantro,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SI,CUSH271C,Spectrum Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SM,CUSH271C,Spectrum Mushroom,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-TSA,CUSH271C,Tranquil Sage,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-SD,CUSH271C,Spectrum Dove,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-UD,CUSH271C,Unwind Driftwood,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-UC,CUSH271C,Unwind Cameo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-UR,CUSH271C,Unwind Rainwashed,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-US,CUSH271C,Unwind Sky,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CB,CUSH600C,Canvas Air Blue,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-AB,CUSH600C,Canvas Antique Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CG,CUSH600C,Canvas Granite,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-HE,CUSH600C,Canvas Heather Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CA,CUSH600C,Canvas Canvas,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-JR,CUSH600C,Canvas Jockey Red,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CN,CUSH600C,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CSS,CUSH600C,Canvas Seasalt,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CS,CUSH600C,Canvas Spa,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CT,CUSH600C,Canvas Tangerine,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-AS,CUSH600C,Cast Ash,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-SH,CUSH600C,Cast Shale,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CV,CUSH600C,Canvas Navy,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-OC,CUSH600C,Cast Ocean,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CH,CUSH600C,Cast Horizon,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-MBB,CUSH600C,Mira Bluebell,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-BR,CUSH600C,Cast Breeze,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-SAS,CUSH600C,Sail Away Sunflower,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-MSS,CUSH600C,Mira Sunshine,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-SSG,CUSH600C,Solana Seagull,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-SC,CUSH600C,Spectrum Cilantro,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-SD,CUSH600C,Spectrum Dove,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-SI,CUSH600C,Spectrum Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-CD,CUSH600C,Spectrum Denim,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-SM,CUSH600C,Spectrum Mushroom,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-TSA,CUSH600C,Tranquil Sage,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-UR,CUSH600C,Unwind Rainwashed,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-US,CUSH600C,Unwind Sky,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2424DS-CL,CUSH2424DS,Cabana Classic,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-RE,CUSH2424DS,Cabana Regatta,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-AR,CUSH2424DS,Canvas Aruba,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-CF,CUSH2424DS,Canvas Flax,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-CFN,CUSH2424DS,Canvas Fern,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-BK,CUSH2424DS,Canvas Black,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-JR,CUSH2424DS,Canvas Jockey Red,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-CW,CUSH2424DS,Canvas White,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-HE,CUSH2424DS,Canvas Heather Beige,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-CN,CUSH2424DS,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-CLC,CUSH2424DS,Cloud Out Cloud,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-SV,CUSH2424DS,Cast Silver,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-DL,CUSH2424DS,Dupione Latte,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-EM,CUSH2424DS,Expressive Mist,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-LDI,CUSH2424DS,Lido Indigo,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-RC,CUSH2424DS,Refuge Coral,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-RG,CUSH2424DS,Refuge Garden,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-SR,CUSH2424DS,Shore Classic,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-RI,CUSH2424DS,Refuge Indigo,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-RHA,CUSH2424DS,Relate Harbor,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-RO,CUSH2424DS,Refuge Ocean,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2424DS-SI,CUSH2424DS,Spectrum Indigo,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-HE,CUSH2526DS,Canvas Heather Beige,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-CN,CUSH2526DS,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-CLC,CUSH2526DS,Cloud Out Cloud,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-DL,CUSH2526DS,Dupione Latte,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-RC,CUSH2526DS,Refuge Coral,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-LDI,CUSH2526DS,Lido Indigo,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-RG,CUSH2526DS,Refuge Garden,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-EM,CUSH2526DS,Expressive Mist,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-RO,CUSH2526DS,Refuge Ocean,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-RI,CUSH2526DS,Refuge Indigo,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-SR,CUSH2526DS,Shore Classic,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2526DS-RHA,CUSH2526DS,Relate Harbor,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-CL,CUSH2630DS,Cabana Classic,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-RE,CUSH2630DS,Cabana Regatta,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-AR,CUSH2630DS,Canvas Aruba,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-CFN,CUSH2630DS,Canvas Fern,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-BK,CUSH2630DS,Canvas Black,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-CF,CUSH2630DS,Canvas Flax,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-HE,CUSH2630DS,Canvas Heather Beige,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-JR,CUSH2630DS,Canvas Jockey Red,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-CW,CUSH2630DS,Canvas White,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-CN,CUSH2630DS,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-CLC,CUSH2630DS,Cloud Out Cloud,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-SV,CUSH2630DS,Cast Silver,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-DL,CUSH2630DS,Dupione Latte,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-RC,CUSH2630DS,Refuge Coral,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-LDI,CUSH2630DS,Lido Indigo,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-RG,CUSH2630DS,Refuge Garden,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-EM,CUSH2630DS,Expressive Mist,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-RI,CUSH2630DS,Refuge Indigo,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-RO,CUSH2630DS,Refuge Ocean,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-SR,CUSH2630DS,Shore Classic,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-SI,CUSH2630DS,Spectrum Indigo,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH2630DS-RHA,CUSH2630DS,Relate Harbor,URL_CHANGE,old=5 new=5 del_thumbs=1,OK
CUSH24C-1RC-EB,CUSH24C-1RC,Expressive Blush,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-CSS,CUSH24C-1RC,Canvas Seasalt,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-EM,CUSH24C-1RC,Expressive Mist,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-ES,CUSH24C-1RC,Expressive Sparrow,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-RI,CUSH24C-1RC,Refuge Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-RG,CUSH24C-1RC,Refuge Garden,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-RC,CUSH24C-1RC,Refuge Coral,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-SAA,CUSH24C-1RC,Sail Away Aloe,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-SAD,CUSH24C-1RC,Sail Away Denim,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-RO,CUSH24C-1RC,Refuge Ocean,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-SAJ,CUSH24C-1RC,Sail Away Java,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-SSG,CUSH24C-1RC,Solana Seagull,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-TSA,CUSH24C-1RC,Tranquil Sage,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-UC,CUSH24C-1RC,Unwind Cameo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CB,CUSH600MID,Canvas Air Blue,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-UR,CUSH24C-1RC,Unwind Rainwashed,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-US,CUSH24C-1RC,Unwind Sky,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CA,CUSH600MID,Canvas Canvas,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-UD,CUSH24C-1RC,Unwind Driftwood,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CG,CUSH600MID,Canvas Granite,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-HE,CUSH600MID,Canvas Heather Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CV,CUSH600MID,Canvas Navy,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-AB,CUSH600MID,Canvas Antique Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CN,CUSH600MID,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CSS,CUSH600MID,Canvas Seasalt,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-MBB,CUSH600MID,Mira Bluebell,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-BR,CUSH600MID,Cast Breeze,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CS,CUSH600MID,Canvas Spa,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CT,CUSH600MID,Canvas Tangerine,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-AS,CUSH600MID,Cast Ash,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-SAS,CUSH600MID,Sail Away Sunflower,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-MSS,CUSH600MID,Mira Sunshine,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-OC,CUSH600MID,Cast Ocean,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CH,CUSH600MID,Cast Horizon,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-SH,CUSH600MID,Cast Shale,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-SSG,CUSH600MID,Solana Seagull,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-SC,CUSH600MID,Spectrum Cilantro,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-SD,CUSH600MID,Spectrum Dove,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-CD,CUSH600MID,Spectrum Denim,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-SM,CUSH600MID,Spectrum Mushroom,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-TSA,CUSH600MID,Tranquil Sage,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-SI,CUSH600MID,Spectrum Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-UR,CUSH600MID,Unwind Rainwashed,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-US,CUSH600MID,Unwind Sky,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-CL,CUSH2526DS,Cabana Classic,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-RE,CUSH2526DS,Cabana Regatta,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-SV,CUSH2526DS,Cast Silver,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-CW,CUSH2526DS,Canvas White,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-SI,CUSH2526DS,Spectrum Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-JR,CUSH2526DS,Canvas Jockey Red,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-AR,CUSH2526DS,Canvas Aruba,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-CF,CUSH2526DS,Canvas Flax,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-BK,CUSH2526DS,Canvas Black,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH2526DS-CFN,CUSH2526DS,Canvas Fern,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH261C-MSE,CUSH261C,Mira Seasalt,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-BD,CUSH271C,Bliss Dew,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-DD,CUSH271C,Direction Dew,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH270C-BSI,CUSH270C,Textured Silver,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CW,CUSH271C,Canvas White,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-LDI,CUSH271C,Lido Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-EM,CUSH271C,Expressive Mist,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-EB,CUSH271C,Expressive Blush,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-ES,CUSH271C,Expressive Sparrow,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-MCE,CUSH271C,Mira Celeste,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-MSE,CUSH271C,Mira Seasalt,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-PLC,CUSH271C,Play Camel,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-RC,CUSH271C,Refuge Coral,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-RI,CUSH271C,Refuge Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-RHA,CUSH271C,Relate Harbor,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-RG,CUSH271C,Refuge Garden,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-RO,CUSH271C,Refuge Ocean,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-CR,CUSH271C,Spectrum Cherry,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271C-BSI,CUSH271C,Textured Silver,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-CG,CUSH24C-1RC,Canvas Granite,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-CA,CUSH24C-1RC,Canvas Canvas,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-AS,CUSH24C-1RC,Cast Ash,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-CV,CUSH24C-1RC,Canvas Navy,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-CN,CUSH24C-1RC,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-LDI,CUSH24C-1RC,Lido Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-PCA,CUSH24C-1RC,Play Cameo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-PLA,CUSH24C-1RC,Play Adobe,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-CD,CUSH24C-1RC,Spectrum Denim,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-SI,CUSH24C-1RC,Spectrum Indigo,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH24C-1RC-SD,CUSH24C-1RC,Spectrum Dove,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH4312C-CB,CUSH4312C,Canvas Air Blue,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-MSE,CUSH600C,Mira Seasalt,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600C-MCE,CUSH600C,Mira Celeste,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH4312C-JR,CUSH4312C,Canvas Jockey Red,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH4312C-CD,CUSH4312C,Spectrum Denim,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-MCE,CUSH600MID,Mira Celeste,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH600MID-MSE,CUSH600MID,Mira Seasalt,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-BD,CUSH271SCC,Bliss Dew,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-BK,CUSH271SCC,Canvas Black,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-CG,CUSH271SCC,Canvas Granite,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-HE,CUSH271SCC,Canvas Heather Beige,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-JR,CUSH271SCC,Canvas Jockey Red,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-CFN,CUSH271SCC,Canvas Fern,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-CN,CUSH271SCC,Canvas Natural,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-CV,CUSH271SCC,Canvas Navy,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-CS,CUSH271SCC,Canvas Spa,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
CUSH271SCC-SH,CUSH271SCC,Cast Shale,URL_CHANGE,old=5 new=5 del_thumbs=5,OK
